"M1" "M2" "trueCluster"
"562" -1.39745657207876 -1.53684008592558 "1"
"563" 0.474610624031034 -1.66533207865274 "2"
"564" -2.93693901001804 -0.410346950417734 "1"
"565" 0.48548656982753 -1.59815900221018 "2"
"566" -4.1665872246983 1.57695766728812 "3"
"567" -0.298255079828706 -1.91099716572392 "1"
"568" -3.91469545496459 -1.27704103628601 "1"
"569" 1.08279656687062 -0.189914915087179 "2"
"570" 0.784461978468092 -0.766591438472351 "2"
"571" -1.98841313018446 -1.26513521075188 "1"
"572" 0.615418600724336 -1.11200044709096 "2"
"573" 0.224997259641104 -1.94702861408601 "2"
"574" -1.41995944646432 -0.88546992631352 "1"
"575" 0.345895207797414 -1.8003331624362 "2"
"576" 0.401552244507385 -1.81953969873431 "2"
"577" 0.173724206319192 -2.47973701353608 "2"
"578" -2.12301118214082 -1.67222085390115 "1"
"579" -3.61952892912565 -1.04701934957533 "1"
"580" 0.204739569950126 -2.06287234525343 "2"
"581" -1.51948278105351 -0.939669733797222 "1"
"582" -2.89839440238411 2.80880568031639 "3"
"583" -3.70472063574126 1.97305716118217 "3"
"584" 0.608160541794097 -1.24916055256184 "2"
"585" -3.19157530721368 -0.787173043346783 "1"
"586" 0.274326365295588 -1.98396245285562 "2"
"587" -2.71508863363763 2.86407086920281 "3"
"588" 0.170619531783089 -2.17145536355746 "2"
"589" 0.595025777584381 -1.33883368249703 "2"
"590" -1.50001529569073 -2.02857786148234 "1"
"591" -0.0545054352322186 -2.82454208116208 "2"
"592" 0.375869947954018 -1.82570025412527 "2"
"593" -0.0190865448359965 -2.35888929255372 "2"
"594" -3.2535573498567 -0.4917445213654 "1"
"595" -3.93964023475838 -0.964650568459613 "1"
"596" 0.611914361864375 -0.896430760372514 "2"
"597" -3.01305595421948 -1.09744491765585 "1"
"598" 0.327217105195548 -1.68885176283697 "2"
"599" -1.60268335307962 -0.965947935953477 "1"
"600" 1.38358121202659 0.568731814109183 "2"
"601" -2.02279251086861 -0.861637302770638 "1"
"602" 0.0798314131855453 -2.34510587117437 "1"
"603" 0.329921601920825 -1.8564690104555 "2"
"604" 0.580540197993522 -1.5450249609398 "2"
"605" -3.37665206056673 -1.6333137884647 "1"
"606" -3.33684526881955 -0.685416876811666 "1"
"607" -2.21986209166276 -1.84795710879615 "1"
"608" 0.282011284635215 -1.97264606912008 "2"
"609" 1.06224409839484 -0.168316356371871 "2"
"610" -3.64196725046634 -0.976558380730089 "1"
"611" -0.112956094693546 -1.21649569058382 "1"
"612" -2.18842910526926 -1.18049496056292 "1"
"613" -2.24149110141147 -0.6748891632215 "1"
"614" -1.04817396169567 -0.845724985362332 "1"
"615" -4.59701023824502 1.07089382811896 "3"
"616" 0.356505945340562 -1.74873647638577 "2"
"617" -1.48463941273758 -1.52994889703568 "1"
"618" 0.995773446217126 -0.342738771385908 "2"
"619" -3.80624898164779 2.46003784416963 "3"
"620" -2.40623897401509 -1.37316962839398 "1"
"621" -1.96874620836499 -1.49690440899374 "1"
"622" 0.119496131289244 -2.41437299185816 "2"
"623" -0.687421612029067 -2.06603089722127 "1"
"624" 0.274097274667653 -1.97968237511487 "2"
"625" 0.665401118203476 -1.09063113867252 "2"
"626" -5.48694010388259 1.41117979844051 "3"
"627" 0.675037853893608 -0.708626355593914 "2"
"628" 0.275992811818134 -1.94141040881958 "2"
"629" 0.879221898936885 -2.86995857344161 "1"
"630" -4.15357050710418 1.6092260578053 "3"
"631" -2.6725979018197 -2.51321114538158 "1"
"632" -1.91568666279145 -0.906273717228599 "1"
"633" -0.098567639678651 -2.66995510794944 "2"
"634" 0.346595478336413 -1.94859213976293 "2"
"635" -0.891904301264015 -2.86807288762635 "1"
"636" 0.364697730974908 -1.65403091729607 "2"
"637" -2.68552158538436 -0.558844645041705 "1"
"638" 0.408812188440272 -1.38438271920653 "2"
"639" -0.229225935941846 -2.37881569543838 "1"
"640" -0.517772939456124 -1.46396542474368 "1"
"641" 0.461547583869213 -1.42646672720262 "2"
"642" 0.505832417955279 -1.42333402755429 "2"
"643" 0.314503384048891 -1.95620745572104 "2"
"644" -1.04884381816536 -1.19121619361749 "1"
"645" -2.26838137845062 -1.4864527124566 "1"
"646" -2.38706090274936 -1.7022159027418 "1"
"647" -4.74655795552478 -1.00421757231431 "1"
"648" -2.74695258007652 -1.51206062939588 "1"
"649" 0.735201899752887 -0.885325569735605 "2"
"650" 0.282877569233927 -1.82651405880701 "2"
"651" -3.1706496353212 2.59517039593378 "3"
"652" 0.989466568363179 -0.306590067038029 "2"
"653" -2.20990562206614 -0.975561543121216 "1"
"654" 0.510627480027871 -1.47452624951912 "2"
"655" -2.34989873818169 -1.27482167532681 "1"
"656" -4.31469951995958 2.10989865915133 "3"
"657" 0.247825989875608 -1.94907056610276 "2"
"658" 0.0556168911730118 -2.70251728732923 "2"
"659" 0.272043147684996 -2.22347899218976 "2"
"660" -2.50321113402739 -2.25425903850697 "1"
"661" 0.444398955421354 -1.50550743643454 "2"
"662" 0.360670596523219 -1.9494504004556 "2"
"663" 0.312088309253036 -1.98249244844522 "2"
"664" 0.80854025666021 -0.723398469800301 "2"
"665" -0.486041501870743 -1.594159665403 "1"
"666" 0.728799314251785 -0.915380616461626 "2"
"667" -2.51807297902492 -1.71250908426109 "1"
"668" -1.70289866662085 -0.844749260436061 "1"
"669" -3.47941740128801 -0.571730455215936 "1"
"670" -2.96605844100157 -0.880474846703595 "1"
"671" -1.85333945786789 2.99023231400667 "3"
"672" -0.69805450376108 -1.55194602964928 "1"
"673" 0.279320800068279 -1.85526480457632 "2"
"674" -1.71939554841976 -0.947847065739074 "1"
"675" 0.663947067622062 -0.681706444576783 "2"
"676" -2.05680984055684 -0.627147606453808 "1"
"677" 0.475749962128826 -1.64538845980172 "1"
"678" -2.86327085359738 -2.49654019388309 "1"
"679" -3.06923699876003 -1.88464355333345 "1"
"680" 0.784304590888865 -1.05995588326036 "2"
"681" 0.003810869358087 -2.4812188050598 "2"
"682" -0.100936715471038 -0.469999155092789 "1"
"683" -2.27406155123448 -1.21786696165648 "1"
"684" -2.23432902685647 -0.16619566502689 "1"
"685" -0.331620134823406 -3.25237299046622 "2"
"686" 0.719993152465104 -0.85091505083557 "2"
"687" 0.547680238786618 -1.16200480589254 "2"
"688" 0.301634853272907 -1.90852412428386 "2"
"689" -1.59527747215167 -1.72462881821837 "1"
"690" -1.52678750542736 -0.79131662924844 "1"
"691" 0.252756094099221 -2.07165542918195 "2"
"692" -1.57615235102054 -0.958206577563578 "1"
"693" -4.13865506400652 2.37888087735115 "3"
"694" -3.56891546830683 2.65214633581797 "3"
"695" -0.0612973240799802 -2.84103540344081 "2"
"696" -3.65223680508954 -1.09803364767399 "1"
"697" 0.794806494006745 -0.859058535566854 "2"
"698" -2.9129781470755 2.7676655840321 "3"
"699" 0.920594823610269 -0.430931489229253 "2"
"700" 0.250464437116763 -1.99341623197021 "2"
"701" -2.95477891531034 -0.589455371072973 "1"
"702" 0.239826045385577 -2.0560134001759 "2"
"703" -0.531090017291271 -3.70068125813775 "2"
"704" 0.556828118825458 -1.17793974079934 "2"
"705" -5.2920830270654 1.41428551082105 "3"
"706" 0.0755589862427485 -2.4407656201568 "2"
"707" -3.01116094401329 2.48427128446318 "3"
"708" 0.493174901845689 -1.35979160070512 "2"
"709" -5.46347887951347 1.35099679430919 "3"
"710" -1.58145970000593 -0.678316823366956 "1"
"711" -2.49620287004697 -1.42770637038338 "1"
"712" 1.11198077792565 -0.00361979873507923 "2"
"713" 0.579402781614166 -1.26019412945239 "2"
"714" 0.334008356182511 -1.82925853270341 "2"
"715" -0.295270894227738 -1.70493522795592 "1"
"716" -1.27767517088013 -2.10152251901687 "1"
"717" -4.21934722471607 1.87005813275411 "3"
"718" -0.213608072147884 -2.62373649105373 "1"
"719" 0.303145991386234 -1.99318099945417 "2"
"720" 0.573906738229492 -1.06000058272016 "2"
"721" -2.10328167693405 -1.36439346485831 "1"
"722" 0.230671561540727 -1.99386531086873 "2"
"723" -0.656374311817138 -1.02559785251817 "1"
"724" -1.96551497632338 -1.27457537725752 "1"
"725" -3.83244785102756 1.67473586898889 "3"
"726" -2.51582807999519 2.50961491883635 "3"
"727" -4.20073940288835 1.55385183900523 "3"
"728" 0.590282832610327 -1.23523147038728 "2"
"729" 0.444727602933796 -1.53413942467816 "2"
"730" -2.74896146909791 -0.917804945540211 "1"
"731" -3.35857069075446 2.80177036896974 "3"
"732" 0.788915741542372 -0.967734005242204 "2"
"733" -2.69436177746932 2.70527103475217 "3"
"734" -3.00036841378865 -2.48417484508731 "1"
"735" -3.2575262470505 -1.17539975790012 "1"
"736" 1.14127785531265 0.214934064972424 "2"
"737" -0.919008259974479 -1.53964650009165 "1"
"738" 0.410186158294181 -1.72200303058827 "2"
"739" -1.26573810676271 -1.69250097500414 "1"
"740" -0.818475332971133 -1.48926197315395 "1"
"741" -3.96815488971157 1.88029403633474 "3"
"742" -2.4122195425939 -1.34099505529816 "1"
"743" -3.85075169799319 2.42565685615458 "3"
"744" 0.213718292098233 -2.00155947801948 "2"
"745" -1.62494049119671 -1.00719291530535 "1"
"746" -4.14670775108826 2.34365311672004 "3"
"747" -2.9056694297827 -1.426246904682 "1"
"748" -1.17355878144381 -1.56422615623569 "1"
"749" -2.03009871422934 -1.07529429431499 "1"
"750" 0.458646977925236 -1.64738386613103 "2"
"751" -1.90093275951102 -1.39100689341851 "1"
"752" 0.323095104261085 -2.14989109182409 "2"
"753" -0.724025454711417 -0.694645627476321 "1"
"754" -1.91062804804244 -1.91923409963113 "1"
"755" 0.46087505715075 -1.62392953467903 "2"
"756" -2.23817130379425 -2.07933910071543 "1"
"757" -4.72960129727303 1.75107114274573 "3"
"758" -5.37961904619987 1.02485300989733 "3"
"759" -3.23330551900057 -0.392612752074022 "1"
"760" 0.630041504572445 -1.24516242926069 "2"
"761" -2.50824783306143 -0.578184523314276 "1"
"762" -2.43336327692902 3.0352052063996 "3"
"763" -0.711176675036855 -1.50481566664202 "1"
"764" -3.07379525226162 0.161800467830427 "1"
"765" 0.328505428032827 -2.01029659062391 "2"
"766" -4.23823078212005 1.76224911158607 "3"
"767" 0.489205552823564 -1.53368304560594 "2"
"768" -2.95788730902588 -1.23303013603232 "1"
"769" -3.19907096532085 -1.20797626076449 "1"
"770" -1.99053798224268 -1.69735658141373 "1"
"771" 0.413527944578927 -1.75218140272037 "2"
"772" 0.63299895400541 -1.27598440443377 "2"
"773" -0.0270707168021095 -2.33884128017334 "2"
"774" -1.88823076047661 -1.68527866771448 "1"
"775" 0.684648312786316 -1.21577250107706 "2"
"776" 0.17442539064347 -2.48079907353429 "2"
"777" -4.26299160098484 2.07189219807119 "3"
"778" -2.95081310291565 -1.16071716938748 "1"
"779" -2.13071069905032 -1.26503688768239 "1"
"780" 0.696340880865082 -0.972430605565642 "2"
"781" -1.14383436691887 -2.10080634255585 "1"
"782" 0.163246836098051 -2.31827574810985 "2"
"783" 0.215678662521999 -2.20127310303299 "2"
"784" 0.637779265540536 -1.0075163467917 "2"
"785" -1.31005021482957 -1.27404054357589 "1"
"786" -0.692403683295964 -1.63838900441394 "1"
"787" -3.90001089738831 -0.250214995995911 "1"
"788" -3.25394239078373 -0.699238461976283 "1"
"789" 0.642920862390456 -1.1028939103256 "2"
"790" -3.24309605365791 -0.754604419705519 "1"
"791" 0.257214787965802 -2.01074207724223 "2"
"792" -0.904194506108895 -0.807739952336977 "1"
"793" -0.587988289245579 -0.740585014470696 "1"
"794" -1.76277037834951 -2.2208965360057 "1"
"795" -0.227524468753167 -3.08975137920841 "2"
"796" -4.961380519548 1.73987367367498 "3"
"797" 0.239498734469757 -1.98341417072253 "2"
"798" 0.486951388683753 -1.4118440134098 "2"
"799" -3.50803752347626 2.62166125495872 "3"
"800" 0.686020563102959 -0.998758110701496 "2"
"801" -3.87285581530625 -0.511520231352709 "1"
"802" -2.30949429851731 2.55263227109053 "3"
"803" 0.812822656811417 -0.813568244340089 "2"
"804" 0.177873883317072 -2.29494548915482 "2"
"805" -2.64966472858809 -0.873727944933692 "1"
"806" -4.30281213751371 2.15224274998795 "3"
"807" -0.865387586904554 -2.50306071226185 "1"
"808" -2.63849797432405 -1.29064144186974 "1"
"809" 0.470050978104055 -1.28628105942614 "2"
"810" 0.336158065286517 -1.71380810274545 "2"
"811" -3.44105945643876 -0.973360335294043 "1"
"812" -2.5312443227383 -1.8184020461114 "1"
"813" 0.558298908719833 -1.49005174320797 "2"
"814" -0.00173630926037105 -2.68102833249078 "2"
"815" -2.79337589333672 -0.0321934957208878 "1"
"816" 0.337733386239205 -1.8240234652579 "2"
"817" 0.878206708641272 -0.845424001792234 "2"
"818" 0.472705017989161 -1.41514037731848 "2"
"819" -1.19252630792388 -1.20343057813403 "1"
"820" -3.39239715823734 -1.44172331970668 "1"
"821" -4.2707591724552 -0.760099299504096 "1"
"822" -2.06963847144114 -2.16200057406644 "1"
"823" -4.93040826180242 1.89323765789169 "3"
"824" -2.48328984334052 -1.12961201470338 "1"
"825" 0.891791390976816 -0.749627988882506 "2"
"826" -1.86971426369663 -1.41918777400969 "1"
"827" -3.09586063296507 2.89601032165498 "3"
"828" 0.0780008863241867 -2.46183994355819 "2"
"829" -4.66486600647378 -1.24448612657308 "1"
"830" -1.05682752045312 -0.675752415886578 "1"
"831" 0.251154121404997 -2.07742173948269 "2"
"832" 0.177140767619163 -1.96403164410785 "2"
"833" 0.166006067718447 -2.19516893794958 "2"
"834" -3.23425235776419 -1.25507770594866 "1"
"835" -5.01802712442742 1.30632339502194 "3"
"836" -2.69408942451902 2.73963299741272 "3"
"837" -0.798913215441212 -2.29560319297365 "1"
"838" 0.760573259784649 -0.868729690678228 "2"
"839" 0.270034379104624 -2.00893554424531 "2"
"840" -4.00474626293673 2.38811000708548 "3"
"841" -3.58526203406779 -1.39182350400557 "1"
"842" -2.73598180023721 -0.836965046072371 "1"
"843" -0.211082321863651 -3.02137696019524 "2"
"844" -2.82287872072441 -0.550315234123931 "1"
"845" 0.376157497554838 -1.60590428504243 "2"
"846" 0.183707603455688 -2.11724785903487 "2"
"847" 0.600153996052999 -1.40662602437316 "2"
"848" -2.20869610611977 -0.623673856156216 "1"
"849" 0.358041991942821 -1.84892386950855 "2"
"850" -1.70562659562308 -1.19515343871654 "1"
"851" 0.054240546238401 -2.27356140547887 "2"
"852" 0.563805847652247 -1.01900817190499 "2"
"853" 0.810751813850584 -0.946689164471502 "2"
"854" 0.563783574939252 -1.24982409808767 "2"
"855" -0.385779757881224 -2.78587063657315 "1"
"856" 0.412116870682782 -1.84327862600836 "2"
"857" -2.97470098622589 -1.63574223494959 "1"
"858" 0.356310927211296 -1.82214942226498 "2"
"859" 0.538951302321226 -1.41642938748774 "2"
"860" -4.45074672996214 1.88849915317065 "3"
"861" -3.28823546324008 2.56458785952866 "3"
"862" -1.05329625902534 -1.54879751257249 "1"
"863" 0.277566380466102 -2.01636815908881 "2"
"864" -0.0910346379761415 -2.77850757262 "2"
"865" -0.044145974597058 -0.888316255837591 "1"
"866" -1.87677970017329 -0.676359678946528 "1"
"867" 0.488924083251896 -1.80891854229671 "2"
"868" -1.27664495151495 -1.65015268231145 "1"
"869" -3.47619483709694 2.72484220632482 "3"
"870" -4.15372936786221 1.9893736277323 "3"
"871" -1.77158308773388 -1.92218764687978 "1"
"872" -2.32837052740905 -0.58593451777221 "1"
"873" 0.453044213179627 -1.59236381176741 "2"
"874" 0.550095256164304 -1.3941813816891 "2"
"875" -1.30047905664805 -1.7237824126816 "1"
"876" -2.08510859992592 -1.14357037026741 "1"
"877" 0.00913867562648957 -2.50936214832779 "2"
"878" -1.09112885333789 -1.03389702744776 "1"
"879" -3.16792802601265 -0.84113531789074 "1"
"880" 0.68604910378245 -1.05364831921034 "2"
"881" -1.98938677781993 -1.06045197152922 "1"
"882" 0.353744832428065 -1.73215612633909 "2"
"883" 0.429483585514509 -1.73849264033707 "2"
"884" -2.76606339953687 3.04338061272554 "3"
"885" 0.254110427168856 -1.90171713212376 "2"
"886" -1.76231539046777 -1.17819911665589 "1"
"887" 0.476593944667081 -1.33719744078966 "2"
"888" -1.69637106463456 -1.82917244492613 "1"
"889" -2.65678308468252 -2.23812155002043 "1"
"890" 0.312262577926292 -1.75968178433867 "2"
"891" -4.43070643561579 1.82365632843418 "3"
"892" 0.00439404641573526 -2.60899601779284 "2"
"893" -2.26651543711348 -1.23643371515123 "1"
"894" 0.130107835067384 -2.41512391788115 "2"
"895" 0.787656581949385 -0.791904600198341 "2"
"896" -3.74621365918412 -0.765359480410359 "1"
"897" 0.817044151399846 -0.667298277009033 "2"
"898" -2.9886422808547 2.54447077229722 "3"
"899" 0.434325051525071 -1.59677759910878 "2"
"900" -2.39264799220213 -1.09491208442889 "1"
"901" -0.479224820661341 -3.90674554672457 "2"
"902" -1.49669013265606 -0.755492131055511 "1"
"903" -4.65623733954408 1.64646606470068 "3"
"904" -4.09711491256032 -0.815119521402585 "1"
"905" -3.89623113912619 2.39931138889852 "3"
"906" -3.47973791672703 2.78279899297464 "3"
"907" 0.856641334672606 -0.504279805895423 "2"
"908" -3.49156005385275 -1.14095331194264 "1"
"909" 1.33389702417514 0.365943242102004 "2"
"910" 0.185557960666744 -2.27263091306263 "2"
"911" -2.53716075838167 -1.69687692808127 "1"
"912" -2.75424739595324 -1.89670046869585 "1"
"913" 0.695313872950974 -0.973144150350675 "2"
"914" -4.96503633482883 1.62775603020232 "3"
"915" -3.67339160213068 2.37035499662407 "3"
"916" 0.462193728832341 -1.38025447915975 "2"
"917" -1.49668328329567 -1.9374697465908 "1"
"918" -0.214528262203034 -2.9950944512135 "2"
"919" -0.135434929975331 -2.80565209355694 "2"
"920" 0.306238907151887 -1.77390545182071 "2"
"921" 0.14349289372571 -2.29571279747431 "2"
"922" 0.275919907826124 -2.13790102757187 "2"
"923" -4.36630640904622 1.46485129027819 "3"
"924" 0.571192630721857 -1.3646862370018 "2"
"925" 0.160134779023864 -2.23873748460702 "2"
"926" -0.757987151732276 -2.13181566531269 "1"
"927" -3.93229730978075 -2.05981674190229 "1"
"928" 1.11065009074513 -0.233344354026929 "2"
"929" 0.630786099080655 -1.19485708325554 "2"
"930" -2.25909359586063 -1.2770309604744 "1"
"931" -1.94022654947659 -1.1972962554532 "1"
"932" 0.743945472196256 -0.940016298970817 "2"
"933" -2.55139416314795 -1.22862815642194 "1"
"934" -2.5498298711784 3.53343274402 "3"
"935" -1.6341674460908 -1.64083625267692 "1"
"936" 0.987490730515058 -0.256472656094582 "2"
"937" 0.663103187219355 -1.111629862341 "2"
"938" -1.43658905836224 -1.76048040741967 "1"
"939" 0.334915586442089 -2.20259634838242 "2"
"940" -3.56145139404996 2.26953735651587 "3"
"941" 0.135506888764046 -1.3165737327278 "1"
"942" 0.322282935466085 -1.74527888342151 "2"
"943" -3.04159991706351 -1.00451896092763 "1"
"944" -3.34637846262452 -0.998383908987145 "1"
"945" -2.87082334370626 -0.745393030441895 "1"
"946" -4.88120743433481 1.79867688162712 "3"
"947" 0.327975960234188 -1.8917779519024 "2"
"948" -2.34000727004315 -0.745848602606538 "1"
"949" 0.279620197113537 -1.94903530678366 "2"
"950" 1.11583479283876 -0.0915966551233269 "2"
"951" 0.0322536331883223 -2.39746236580007 "2"
"952" -3.25524276950269 -0.963152457336075 "1"
"953" -1.36398017596198 -2.3542826898064 "1"
"954" -2.70842765374395 3.09473993860101 "3"
"955" -3.55678308834783 2.45893597419152 "3"
"956" 0.43173010262682 -1.9665895455335 "2"
"957" -3.14399062416706 2.30781961178021 "3"
"958" -2.44940681554946 -0.886100010997668 "1"
"959" 0.382901068994393 -1.82330411298471 "2"
"960" -2.29733721779436 -1.54226410333078 "1"
"961" -2.17892185245575 -1.02236182386667 "1"
"962" -1.25388543064771 -0.691356841138222 "1"
"963" -1.70330761399246 -1.23057427304145 "1"
"964" -3.14143676024008 -0.820998103667869 "1"
"965" -4.48945771402774 1.59428078098588 "3"
"966" -4.88715205913534 1.91986053224763 "3"
"967" 0.804328386755999 -1.04186241153415 "2"
"968" -2.34322035024854 -0.726090791873137 "1"
"969" 0.478667947351574 -1.51407745134751 "2"
"970" 0.61871041851685 -1.22259336436581 "2"
"971" -1.11175126910132 -0.637485474542867 "1"
"972" 0.167453729194409 -2.08043266231986 "2"
"973" -2.64340392676355 -1.88872507184936 "1"
"974" 0.462476765433152 -1.44030054488066 "2"
"975" -0.0686000540018212 -2.79275480711336 "2"
"976" 0.545994297512073 -1.18091688973627 "2"
"977" -2.33655626416287 2.94382858010119 "3"
"978" -3.47331710855607 2.72371433309692 "3"
"979" -3.02706051565257 -0.832112612689639 "1"
"980" 0.227834300114765 -2.14756331186899 "2"
"981" -2.78868882690542 -0.88113227876793 "1"
"982" -2.94418616439506 -1.27868952230444 "1"
"983" -2.77157948507201 -2.01500813821301 "1"
"984" 0.34881903974482 -1.85726585361798 "2"
"985" -4.82634041696615 1.64068432353199 "3"
"986" -5.35167658413472 1.51844463839275 "3"
"987" -1.89898896936668 -1.53475565877533 "1"
"988" -1.69121155925902 -2.04612675596549 "1"
"989" 0.366099793899498 -1.54708701343279 "2"
"990" -2.03537460721475 -2.90384878839868 "1"
